src_ip,dst_ip,src_port,dst_port,packet_size,ttl,label
41420696,1921680201,6334,53,60,64,1
1921680201,21773160140,33934,443,78,64,0
10016156228,1921680201,54451,53,60,64,1
2054572201,1921680201,24753,53,60,64,1
1921680201,21773160140,33934,443,86,64,0
1921680201,21773160140,33934,443,66,64,0
22219105137,1921680201,24876,53,60,64,1
229119109224,1921680201,7164,53,60,64,1
2291355053,1921680201,41332,53,60,64,1
142250181238,1921680201,443,34700,66,56,0
21632124215,1921680201,41860,53,60,64,1
244216191184,1921680201,41220,53,60,64,1
16714717186,1921680201,18194,53,60,64,1
21773160140,1921680201,443,33934,10905,118,0
1921680201,21773160140,33934,443,78,64,0
21773160140,1921680201,443,33934,4266,118,0
727615675,1921680201,45799,53,60,64,1
1921680201,21773160140,33934,443,996,64,0
21773160140,1921680201,443,33934,1466,118,0
21773160140,1921680201,443,33934,93,118,0
1921680201,21773160140,33934,443,66,64,0
19216803,22400251,40987,5353,84,1,1
2251313356,1921680201,5976,53,60,64,1
21773160140,1921680201,443,33934,2866,118,0
21773160140,1921680201,443,33934,2122,118,0
2057873192,1921680201,18058,53,60,64,1
841011256,1921680201,61881,53,60,64,1
166106135233,1921680201,54349,53,60,64,1
1921680201,21773160140,33934,443,66,64,0
1921680201,21773160140,33934,443,78,64,0
1921680201,21773160140,33934,443,78,64,0
1921680212,239255255250,34224,3702,649,1,1
137120125236,1921680201,62404,53,60,64,1
21096189151,1921680201,60295,53,60,64,1
222237140225,1921680201,60318,53,60,64,1
1921680201,21773160140,33934,443,66,64,0
1921680167,22400251,5353,5353,115,255,1
6722956202,1921680201,5616,53,60,64,1
11488237192,1921680201,60140,53,60,64,1
6514977193,1921680201,42367,53,60,64,1
1921680201,21773160140,33934,443,86,64,0
21773160140,1921680201,443,33934,15919,118,0
9367207130,1921680201,61850,53,60,64,1
21773160140,1921680201,443,33934,2866,118,0
142375850,1921680201,13104,53,60,64,1
1921680201,21773160140,33934,443,78,64,0
21773160140,1921680201,443,33934,2866,118,0
1921680201,21773160140,33934,443,66,64,0
21773160140,1921680201,443,33934,142,118,0
971021990,1921680201,5407,53,60,64,1
54199207131,1921680201,42206,53,60,64,1
207683956,1921680201,32993,53,60,64,1
1691812817,1921680201,22266,53,60,64,1
1921680201,21773160140,33934,443,94,64,0
1921680201,21773160140,33934,443,86,64,0
21773160140,1921680201,443,33934,4266,118,0
24720052220,1921680201,22598,53,60,64,1
23116018713,1921680201,54340,53,60,64,1
21773160140,1921680201,443,33934,4266,118,0
7116316868,1921680201,64526,53,60,64,1
1921680201,21773160140,33934,443,66,64,0
6582175128,1921680201,6490,53,60,64,1
21773160140,1921680201,443,33934,2866,118,0
22714081200,1921680201,41174,53,60,64,1
1921680201,21773160140,33934,443,66,64,0
1921680201,21773160140,33934,443,94,64,0
1098319795,1921680201,24025,53,60,64,1
21773160140,1921680201,443,33934,1466,118,0
1339453150,1921680201,53814,53,60,64,1
21773160140,1921680201,443,33934,4266,118,0
1921680201,21773160140,33934,443,94,64,0
171204188231,1921680201,64000,53,60,64,1
21773160140,1921680201,443,33934,4266,118,0
14287197167,1921680201,52970,53,60,64,1
2396520018,1921680201,13711,53,60,64,1
12515554142,1921680201,13126,53,60,64,1
23816819295,1921680201,63715,53,60,64,1
9775229156,1921680201,6337,53,60,64,1
20481187185,1921680201,42340,53,60,64,1
1921680201,21773160140,33934,443,94,64,0
23125086140,1921680201,41205,53,60,64,1
1921680201,21773160140,33934,443,996,64,0
102916767,1921680201,62753,53,60,64,1
905314113,1921680201,63563,53,60,64,1
577712369,1921680201,32663,53,60,64,1
91175216100,1921680201,18197,53,60,64,1
13843222229,1921680201,60838,53,60,64,1
37199142123,1921680201,33874,53,60,64,1
97128762,1921680201,18721,53,60,64,1
1921680201,21773160140,33934,443,94,64,0
21773160140,1921680201,443,33934,1466,118,0
115210213153,1921680201,61654,53,60,64,1
24230164192,1921680201,18329,53,60,64,1
1921680201,21773160140,33934,443,94,64,0
1921680201,21773160140,33934,443,78,64,0
17371168166,1921680201,12985,53,60,64,1
21773160140,1921680201,443,33934,1466,118,0
23916921763,1921680201,22997,53,60,64,1
1921680201,21773160140,33934,443,78,64,0
2148210136,1921680201,22424,53,60,64,1
1921680201,21773160140,60956,443,1294,64,1
21773160140,1921680201,443,33934,1466,118,0
21773160140,1921680201,443,33934,1466,118,0
21773160140,1921680201,443,33934,1466,118,0
21773160140,1921680201,443,33934,8466,118,0
2002078,1921680201,23675,53,60,64,1
21773160140,1921680201,443,33934,350,118,0
253203166199,1921680201,62435,53,60,64,1
1921680201,21773160140,33934,443,94,64,0
8323859194,1921680201,23559,53,60,64,1
21773160140,1921680201,443,33934,2866,118,0
21111914132,1921680201,60431,53,60,64,1
1571644225,1921680201,24722,53,60,64,1
2462044254,1921680201,41719,53,60,64,1
140128663,1921680201,13396,53,60,64,1
147147205230,1921680201,61916,53,60,64,1
115206113137,1921680201,53659,53,60,64,1
2223120486,1921680201,62052,53,60,64,1
21920018039,1921680201,23798,53,60,64,1
1921680201,21773160140,41101,443,1294,64,1
1921680201,21773160140,33934,443,66,64,0
21773160140,1921680201,443,33934,2866,118,0
82122186137,1921680201,7226,53,60,64,1
21773160140,1921680201,443,33934,1466,118,0
16110519214,1921680201,63289,53,60,64,1
244163246245,1921680201,64255,53,60,64,1
12033249171,1921680201,45185,53,60,64,1
21773160140,1921680201,443,33934,7066,118,0
140252238,1921680201,64439,53,60,64,1
21773160140,1921680201,443,33934,1466,118,0
1921680201,21773160140,33934,443,996,64,0
21773160140,1921680201,443,33934,4266,118,0
19412523030,1921680201,61864,53,60,64,1
12815656243,1921680201,45303,53,60,64,1
3222439234,1921680201,32671,53,60,64,1
19216803,22400251,40528,5353,84,1,1
1921680201,21773160140,33934,443,78,64,0
21773160140,1921680201,443,33934,2866,118,0
15014210237,1921680201,60441,53,60,64,1
23068130100,1921680201,13599,53,60,64,1
1921680201,21773160140,33934,443,94,64,0
21773160140,1921680201,443,33934,4266,118,0
21773160140,1921680201,443,33934,1466,118,0
21773160140,1921680201,443,33934,1264,118,0
21773160140,1921680201,443,33934,2866,118,0
21773160140,1921680201,443,33934,2866,118,0
1921680201,21773160140,33934,443,78,64,0
22125068,1921680201,7031,53,60,64,1
24027135135,1921680201,24330,53,60,64,1
186695197,1921680201,17318,53,60,64,1
2515910932,1921680201,32823,53,60,64,1
8718979132,1921680201,62409,53,60,64,1
432046293,1921680201,5424,53,60,64,1
21773160140,1921680201,443,33934,1259,118,0
90955562,1921680201,64118,53,60,64,1
21773160140,1921680201,443,33934,5666,118,0
21773160140,1921680201,443,33934,1466,118,0
20415617352,1921680201,33338,53,60,64,1
21773160140,1921680201,443,33934,1466,118,0
1921680201,21773160140,33934,443,94,64,0
1921680201,21773160140,33934,443,66,64,0
21773160140,1921680201,443,33934,1466,118,0
1921680201,21773160140,33934,443,78,64,0
3817173250,1921680201,41890,53,60,64,1
1921680201,21773160140,33934,443,1466,64,0
1921680201,21773160140,33934,443,78,64,0
21773160140,1921680201,443,33934,7066,118,0
21773160140,1921680201,443,33934,4266,118,0
21773160140,1921680201,443,33934,2866,118,0
17885113242,1921680201,17492,53,60,64,1
1921680201,21773160140,52216,443,1294,64,1
130140223163,1921680201,32475,53,60,64,1
12716189248,1921680201,64133,53,60,64,1
14811984166,1921680201,12684,53,60,64,1
21773160140,1921680201,443,33934,1466,118,0
199105132150,1921680201,24320,53,60,64,1
1921680201,21773160140,33934,443,86,64,0
1620611828,1921680201,46144,53,60,64,1
8219416891,1921680201,42507,53,60,64,1
1301875182,1921680201,54352,53,60,64,1
15094322,1921680201,62044,53,60,64,1
1921680201,21773160140,33934,443,66,64,0
1921680201,21773160140,33934,443,66,64,0
1921680201,21773160140,33934,443,1466,64,0
1921680201,21773160140,33934,443,94,64,0
1921680201,21773160140,33934,443,66,64,0
19222324611,1921680201,61928,53,60,64,1
716028218,1921680201,33672,53,60,64,1
1921680201,21773160140,33934,443,86,64,0
18848147103,1921680201,25016,53,60,64,1
1921680201,21773160140,33934,443,94,64,0
21773160140,1921680201,443,33934,3330,118,0
1921680201,21773160140,33934,443,1466,64,0
21773160140,1921680201,443,33934,1466,118,0
1921680201,21773160140,33934,443,78,64,0
200922191,1921680201,41006,53,60,64,1
69024656,1921680201,42355,53,60,64,1
21773160140,1921680201,443,33934,1466,118,0
21773160140,1921680201,443,33934,2866,118,0
21773160140,1921680201,443,33934,7066,118,0
142148245104,1921680201,13560,53,60,64,1
21773160140,1921680201,443,33934,5666,118,0
1392175319,1921680201,41532,53,60,64,1
145100110232,1921680201,45829,53,60,64,1
104239229239,1921680201,5383,53,60,64,1
21773160140,1921680201,443,33934,1259,118,0
1921680201,21773160140,33934,443,94,64,0
1921680201,21773160140,60956,443,1294,64,1
1921680201,21773160140,33934,443,66,64,0
21773160140,1921680201,443,33934,1466,118,0
2317233215,1921680201,23182,53,60,64,1
146231193216,1921680201,22597,53,60,64,1
18673202255,1921680201,32857,53,60,64,1
1921680201,21773160140,33934,443,94,64,0
21773160140,1921680201,443,33934,1466,118,0
211155202212,1921680201,33903,53,60,64,1
83247942,1921680201,18588,53,60,64,1
112569182,1921680201,5385,53,60,64,1
23823824293,1921680201,6544,53,60,64,1
21773160140,1921680201,443,33934,1466,118,0
19463109122,1921680201,23548,53,60,64,1
65133713,1921680201,7012,53,60,64,1
1921680201,21773160140,33934,443,78,64,0
1921680201,21773160140,33934,443,78,64,0
1921680201,21773160140,33934,443,66,64,0
9019324022,1921680201,53834,53,60,64,1
1921680201,21773160140,33934,443,94,64,0
1921680201,21773160140,33934,443,94,64,0
1921680201,21773160140,33934,443,86,64,0
1921680201,21773160140,33934,443,78,64,0
2098710190,1921680201,18198,53,60,64,1
1341948473,1921680201,41045,53,60,64,1
8413449139,1921680201,64414,53,60,64,1
21773160140,1921680201,443,33934,12666,118,0
19216803,22400251,52979,5353,84,1,1
1921680201,21773160140,33934,443,94,64,0
21773160140,1921680201,443,33934,2866,118,0
86208166168,1921680201,61337,53,60,64,1
117102999,1921680201,40814,53,60,64,1
1921680201,21773160140,33934,443,94,64,0
21773160140,1921680201,443,33934,1466,118,0
143153212218,1921680201,33182,53,60,64,1
541391148,1921680201,13249,53,60,64,1
3612611855,1921680201,61522,53,60,64,1
2069014540,1921680201,45353,53,60,64,1
21773160140,1921680201,443,33934,1466,118,0
129140142231,1921680201,33171,53,60,64,1
2069164140,1921680201,63731,53,60,64,1
55173586,1921680201,13584,53,60,64,1
12131679,1921680201,17501,53,60,64,1
21773160140,1921680201,443,33934,2866,118,0
1921680201,21773160140,33934,443,78,64,0
1921680201,21773160140,33934,443,66,64,0
1921680201,21773160140,33934,443,66,64,0
679820294,1921680201,32269,53,60,64,1
1921680201,21773160140,33934,443,86,64,0
21773160140,1921680201,443,33934,7066,118,0
142250181238,1921680201,443,34700,66,56,0
21773160140,1921680201,443,33934,2866,118,0
11210614416,1921680201,62244,53,60,64,1
21773160140,1921680201,443,33934,5666,118,0
21773160140,1921680201,443,33934,1466,118,0
1921680201,21773160140,33934,443,94,64,0
3420323097,1921680201,6521,53,60,64,1
2281696839,1921680201,64436,53,60,64,1
1921680201,21773160140,33934,443,86,64,0
1921680201,21773160140,33934,443,66,64,0
1921680201,21773160140,33934,443,78,64,0
14224222189,1921680201,52370,53,60,64,1
21773160140,1921680201,443,33934,2866,118,0
1863312892,1921680201,13622,53,60,64,1
1112497373,1921680201,33538,53,60,64,1
565744131,1921680201,32485,53,60,64,1
21773160140,1921680201,443,33934,1259,118,0
21613419625,1921680201,42151,53,60,64,1
19924130225,1921680201,59849,53,60,64,1
1921680201,21773160140,33934,443,78,64,0
22012225109,1921680201,64276,53,60,64,1
1921680201,21773160140,33934,443,66,64,0
1921680201,142250181238,34700,443,105,64,0
1921680201,21773160140,33934,443,86,64,0
239206195239,1921680201,53515,53,60,64,1
21773160140,1921680201,443,33934,4266,118,0
9140223240,1921680201,22843,53,60,64,1
2071422220,1921680201,62215,53,60,64,1
21773160140,1921680201,443,33934,2866,118,0
21773160140,1921680201,443,33934,4266,118,0
385416843,1921680201,60581,53,60,64,1
244247155164,1921680201,7358,53,60,64,1
25019124624,1921680201,40662,53,60,64,1
21773160140,1921680201,443,33934,2866,118,0
21773160140,1921680201,443,33934,16866,118,0
88192189156,1921680201,62270,53,60,64,1
8842157123,1921680201,25012,53,60,64,1
21773160140,1921680201,443,33934,350,118,0
25514154135,1921680201,41512,53,60,64,1
312203558,1921680201,5438,53,60,64,1
21773160140,1921680201,443,33934,2866,118,0
761634350,1921680201,63433,53,60,64,1
22967251252,1921680201,62962,53,60,64,1
80177255227,1921680201,52513,53,60,64,1
18717157157,1921680201,54405,53,60,64,1
1921680201,21773160140,60332,443,1294,64,1
221202255178,1921680201,33902,53,60,64,1
21773160140,1921680201,443,33934,4266,118,0
311459359,1921680201,64823,53,60,64,1
19211698255,1921680201,61580,53,60,64,1
21773160140,1921680201,443,33934,2866,118,0
6113010463,1921680201,22754,53,60,64,1
1108105159,1921680201,24611,53,60,64,1
21773160140,1921680201,443,33934,2866,118,0
21773160140,1921680201,443,33934,4266,118,0
7210208189,1921680201,62626,53,60,64,1
21773160140,1921680201,443,33934,4266,118,0
180131685,1921680201,5630,53,60,64,1
1921680201,21773160140,33934,443,86,64,0
21773160140,1921680201,443,33934,2396,118,0
755028155,1921680201,63837,53,60,64,1
3311215170,1921680201,52688,53,60,64,1
1921680201,21773160140,33934,443,66,64,0
1921680201,142250181238,34700,443,312,64,0
1921680201,21773160140,33934,443,94,64,0
1921680201,21773160140,33934,443,66,64,0
1921680201,21773160140,33934,443,66,64,0
2224722647,1921680201,63488,53,60,64,1
1921680201,21773160140,33934,443,66,64,0
21773160140,1921680201,443,33934,4266,118,0
1921680201,21773160140,33934,443,66,64,0
1921680201,21773160140,33934,443,66,64,0
53154240119,1921680201,60181,53,60,64,1
102129203187,1921680201,54116,53,60,64,1
2496816233,1921680201,18460,53,60,64,1
6524112543,1921680201,13260,53,60,64,1
1023925533,1921680201,53400,53,60,64,1
1921680201,21773160140,33934,443,78,64,0
102819791,1921680201,7036,53,60,64,1
21773160140,1921680201,443,33934,1466,118,0
1028725525,1921680201,62092,53,60,64,1
47190115202,1921680201,33179,53,60,64,1
142250181238,1921680201,443,34700,66,56,0
12420192,1921680201,62787,53,60,64,1
21773160140,1921680201,443,33934,1466,118,0
1921680201,21773160140,33934,443,94,64,0
1921680201,21773160140,33934,443,66,64,0
1893310617,1921680201,53131,53,60,64,1
1921680201,21773160140,33934,443,66,64,0
1921680201,21773160140,33934,443,996,64,0
1921680201,21773160140,33934,443,86,64,0
21773160140,1921680201,443,33934,31330,118,0
101165176179,1921680201,13413,53,60,64,1
571194173,1921680201,64418,53,60,64,1
1442592115,1921680201,22993,53,60,64,1
1107013634,1921680201,22864,53,60,64,1
1921680201,21773160140,60332,443,1294,64,1
21773160140,1921680201,443,33934,1466,118,0
21773160140,1921680201,443,33934,5666,118,0
3211414247,1921680201,61473,53,60,64,1
19216802,239255255250,1900,1900,336,4,1
112170243199,1921680201,40837,53,60,64,1
21773160140,1921680201,443,33934,2866,118,0
205236163255,1921680201,61422,53,60,64,1
23720976243,1921680201,60003,53,60,64,1
846220810,1921680201,53399,53,60,64,1
15557173190,1921680201,13761,53,60,64,1
21773160140,1921680201,443,33934,23866,118,0
1921680201,21773160140,33934,443,78,64,0
11910473114,1921680201,32632,53,60,64,1
52069127,1921680201,6370,53,60,64,1
1921680201,21773160140,33934,443,78,64,0
502755126,1921680201,24762,53,60,64,1
53191148252,1921680201,53795,53,60,64,1
20031163126,1921680201,62783,53,60,64,1
21773160140,1921680201,443,33934,2178,118,0
7415015450,1921680201,24633,53,60,64,1
253202106109,1921680201,63548,53,60,64,1
119952292,1921680201,6185,53,60,64,1
455206255,1921680201,25002,53,60,64,1
1921680201,21773160140,33934,443,1466,64,0
26217227150,1921680201,59856,53,60,64,1
21773160140,1921680201,443,33934,4266,118,0
4619249128,1921680201,42344,53,60,64,1
21773160140,1921680201,443,33934,2866,118,0
1921680201,21773160140,33934,443,94,64,0
48171238193,1921680201,42359,53,60,64,1
17526411,1921680201,18739,53,60,64,1
1921680201,21773160140,33934,443,86,64,0
14891126249,1921680201,24909,53,60,64,1
21773160140,1921680201,443,33934,4266,118,0
8714124295,1921680201,62265,53,60,64,1
1921680201,21773160140,33934,443,94,64,0
17012580156,1921680201,53283,53,60,64,1
21773160140,1921680201,443,33934,1466,118,0
92191336,1921680201,40815,53,60,64,1
2562253130,1921680201,33173,53,60,64,1
21773160140,1921680201,443,33934,2866,118,0
222251169108,1921680201,46133,53,60,64,1
495234,1921680201,23480,53,60,64,1
1921680201,21773160140,33934,443,94,64,0
809613173,1921680201,52515,53,60,64,1
24614412874,1921680201,5401,53,60,64,1
19920369131,1921680201,64396,53,60,64,1
1921680201,21773160140,60956,443,1294,64,1
21773160140,1921680201,443,33934,4266,118,0
21773160140,1921680201,443,33934,1466,118,0
445178230,1921680201,13701,53,60,64,1
21773160140,1921680201,443,33934,5666,118,0
1921680201,21773160140,33934,443,94,64,0
21773160140,1921680201,443,33934,2866,118,0
2123411559,1921680201,22986,53,60,64,1
1921680201,21773160140,33934,443,94,64,0
2679230167,1921680201,18866,53,60,64,1
1921680201,21773160140,33934,443,86,64,0
13810515588,1921680201,62597,53,60,64,1
5867184171,1921680201,45787,53,60,64,1
21773160140,1921680201,443,33934,5666,118,0
21773160140,1921680201,443,33934,350,118,0
1921680201,21773160140,33934,443,66,64,0
1921680201,21773160140,33934,443,94,64,0
21773160140,1921680201,443,33934,2866,118,0
1921680201,21773160140,33934,443,86,64,0
21773160140,1921680201,443,33934,1466,118,0
958117956,1921680201,7209,53,60,64,1
53111186111,1921680201,61115,53,60,64,1
21773160140,1921680201,443,33934,1370,118,0
24916224531,1921680201,53396,53,60,64,1
224203250247,1921680201,64646,53,60,64,1
2252198487,1921680201,13605,53,60,64,1
1921680201,21773160140,33934,443,94,64,0
2514219687,1921680201,14126,53,60,64,1
1921680201,21773160140,33934,443,78,64,0
21773160140,1921680201,443,33934,4266,118,0
21773160140,1921680201,443,33934,1466,118,0
1921680201,21773160140,33934,443,66,64,0
21773160140,1921680201,443,33934,2866,118,0
21773160140,1921680201,443,33934,1466,118,0
1921680201,21773160140,33934,443,94,64,0
1922028191,1921680201,42041,53,60,64,1
1921680201,21773160140,33934,443,1466,64,0
1921680201,21773160140,33934,443,86,64,0
21773160140,1921680201,443,33934,2866,118,0
21773160140,1921680201,443,33934,1466,118,0
21773160140,1921680201,443,33934,1466,118,0
1921680201,21773160140,33934,443,78,64,0
43128139,1921680201,7172,53,60,64,1
1921680201,21773160140,33934,443,94,64,0
21773160140,1921680201,443,33934,7066,118,0
21773160140,1921680201,443,33934,2866,118,0
1761493645,1921680201,41692,53,60,64,1
21773160140,1921680201,443,33934,1466,118,0
14116551142,1921680201,45347,53,60,64,1
21773160140,1921680201,443,33934,1466,118,0
11320768222,1921680201,6127,53,60,64,1
56104221235,1921680201,33048,53,60,64,1
21773160140,1921680201,443,33934,4266,118,0
197134135176,1921680201,24605,53,60,64,1
1921680201,21773160140,33934,443,78,64,0
21773160140,1921680201,443,33934,1466,118,0
21773160140,1921680201,443,33934,2866,118,0
186239137173,1921680201,24878,53,60,64,1
1921680201,21773160140,33934,443,66,64,0
12520252149,1921680201,63122,53,60,64,1
8520017765,1921680201,18342,53,60,64,1
21773160140,1921680201,443,33934,7066,118,0
21773160140,1921680201,443,33934,4266,118,0
21773160140,1921680201,443,33934,4266,118,0
76154232147,1921680201,33203,53,60,64,1
21773160140,1921680201,443,33934,66,118,0
18819113424,1921680201,41862,53,60,64,1
21773160140,1921680201,443,33934,1259,118,0
1921680201,21773160140,33934,443,78,64,0
