src_ip,dst_ip,src_port,dst_port,seq,ack,window,flags,packet_size,ttl,label
1921680201,1921680217,80,44503,2184926706,2048875158,64240,18,58,64,0
1921680215,1921680201,25016,80,434755514,300371461,512,2,60,64,1
1921680201,1921680213,80,16698,2109797290,1160980952,64240,18,58,64,0
1921680201,21773160140,33934,443,3202662432,2269189741,28458,16,66,64,0
1921680201,1921680213,80,16761,2959806248,933690471,64240,18,58,64,0
1921680201,21773160140,33934,443,3202692272,2270680287,27992,16,94,64,0
1921680209,1921680201,2700,80,1807952763,1565603693,512,2,60,64,1
1921680208,1921680201,19353,80,1870356367,2069772704,512,2,60,64,1
21773160140,1921680201,443,33934,2270560237,3202692272,489,16,5666,118,0
21773160140,1921680201,443,33934,2269086141,3202662432,489,16,7066,118,0
1921680205,1921680201,8569,80,49250777,787365275,512,2,60,64,1
1921680211,1921680201,64854,80,1774198176,406786936,512,2,60,64,1
1921680201,1921680213,80,23292,371399717,464312092,64240,18,58,64,0
1921680215,1921680201,25034,80,130915410,758776809,512,2,60,64,1
1921680207,1921680201,44895,80,1110420623,28319291,512,2,60,64,1
1921680202,1921680201,63129,80,1225959746,1857294687,512,2,60,64,1
1921680201,1921680206,80,49652,1718800597,610627100,64240,18,58,64,0
1921680213,1921680201,16099,80,1885762056,2145999011,512,2,60,64,1
1921680201,21773160140,33934,443,3202714652,2271692840,29234,16,78,64,0
1921680201,1921680207,80,41050,1701717672,963640994,64240,18,58,64,0
1921680201,21773160140,33934,443,3202737032,2272918900,29056,16,66,64,0
1921680201,21773160140,33934,443,3202591562,2266866335,28874,16,94,64,0
1921680201,21773160140,33934,443,3202759412,2273746648,29505,16,66,64,0
1722171814,1921680201,443,54516,4183135342,3505737313,1043,16,66,119,0
21773160140,1921680201,443,33934,2266827135,3202591562,489,16,1466,118,0
21773160140,1921680201,443,33934,2270115180,3202677352,489,16,2866,118,0
1921680203,1921680201,47988,80,1744986796,1401984208,512,2,60,64,1
1921680201,21773160140,33934,443,3202576642,2266240762,29568,16,66,64,0
1921680207,1921680201,42343,80,428399172,1315154864,512,2,60,64,1
1921680210,1921680201,35710,80,1667371639,1227501710,512,2,60,64,1
21773160140,1921680201,443,33934,2273067525,3202744492,489,16,2866,118,0
21773160140,1921680201,443,33934,2274840118,3202784592,489,16,66,118,0
1921680210,1921680201,36352,80,30152681,1707676302,512,2,60,64,1
21773160140,1921680201,443,33934,2268487273,3202647512,489,24,5666,118,0
1921680201,1921680213,80,23271,3744783287,294164788,64240,18,58,64,0
1921680218,1921680201,63372,80,352858710,1282835683,512,2,60,64,1
21773160140,1921680201,443,33934,2274544171,3202778062,489,16,4266,118,0
1921680201,21773160140,33934,443,3202662432,2269450141,28104,16,94,64,0
21773160140,1921680201,443,33934,2272183326,3202722112,489,16,1466,118,0
1921680217,1921680201,42696,80,842237275,333226450,512,2,60,64,1
1921680218,1921680201,63368,80,104389563,1863827551,512,2,60,64,1
1921680201,21773160140,33934,443,3202656372,2269041163,29579,24,1466,64,0
1921680214,1921680201,29063,80,570229808,346605995,512,2,60,64,1
1921680201,1921680217,80,42678,1898349524,1062420491,64240,18,58,64,0
1921680201,1921680219,80,4407,3912186933,817778200,64240,18,58,64,0
1921680201,1921680219,80,7465,324392400,1571986706,64240,18,58,64,0
1921680201,1921680219,80,2600,3681453869,1182019593,64240,18,58,64,0
1921680206,1921680201,54186,80,1589977900,1964801198,512,2,60,64,1
21773160140,1921680201,443,33934,2270311426,3202684812,489,24,722,118,0
1921680201,21773160140,33934,443,3202636322,2268187913,29579,16,1466,64,0
1921680202,1921680201,61264,80,1466644633,438792281,512,2,60,64,1
1921680201,21773160140,33934,443,3202744492,2273294152,27951,16,94,64,0
21773160140,1921680201,443,33934,2266141810,3202572912,489,16,4266,118,0
21773160140,1921680201,443,33934,2270466437,3202692272,489,16,4266,118,0
21773160140,1921680201,443,33934,2266650528,3202584102,489,16,2866,118,0
1921680205,1921680201,8571,80,435328749,1047562360,512,2,60,64,1
1921680201,21773160140,33934,443,3202570582,2266024830,29579,24,1466,64,0
21773160140,1921680201,443,33934,2274839807,3202781792,489,24,350,118,0
1921680201,1921680213,80,22629,2741165500,2003006108,64240,18,58,64,0
1921680219,1921680201,2624,80,2005416475,955719470,512,2,60,64,1
1921680217,1921680201,48047,80,1711708460,988648729,512,2,60,64,1
1921680201,21773160140,33934,443,3202699732,2270895011,29076,16,78,64,0
1921680205,1921680201,7903,80,1648874437,1381360300,512,2,60,64,1
21773160140,1921680201,443,33934,2268192187,3202640052,489,16,4266,118,0
1921680210,1921680201,41858,80,825460432,1221420791,512,2,60,64,1
1921680201,1921680206,80,51590,2231521808,194292638,64240,18,58,64,0
21773160140,1921680201,443,33934,2270096980,3202677352,489,24,2866,118,0
1921680201,21773160140,33934,443,3202692272,2270704551,28167,16,94,64,0
1921680201,1921680217,80,45678,2298169809,2090235152,64240,18,58,64,0
1921680201,1921680207,80,41680,859845841,402773606,64240,18,58,64,0
1921680219,1921680201,2623,80,416686689,1647772452,512,2,60,64,1
1921680208,1921680201,20204,80,1356496028,1771139817,512,2,60,64,1
1921680201,1921680219,80,4399,2088305069,1319133496,64240,18,58,64,0
1921680201,1921680207,80,39759,3150372761,297084835,64240,18,58,64,0
1921680207,1921680201,46103,80,1671172615,300763323,512,2,60,64,1
21773160140,1921680201,443,33934,2267887753,3202632592,489,24,347,118,0
1921680205,1921680201,5872,80,1521308597,1597148108,512,2,60,64,1
21773160140,1921680201,443,33934,2265936504,3202569182,489,16,1466,118,0
1921680201,1921680217,80,44468,2854706731,1631309357,64240,18,58,64,0
21773160140,1921680201,443,33934,2272958634,3202740762,489,24,350,118,0
1921680211,1921680201,65418,80,1139602504,1069752491,512,2,60,64,1
1921680201,21773160140,33934,443,3202677352,2269795904,29441,16,86,64,0
1921680202,1921680201,64951,80,1654426258,739088018,512,2,60,64,1
1921680206,1921680201,54873,80,2055851414,97197837,512,2,60,64,1
21773160140,1921680201,443,33934,2274598771,3202778062,489,16,8466,118,0
1722171814,1921680201,443,54516,4183135870,3505738251,1040,24,105,119,0
21773160140,1921680201,443,33934,2265902192,3202569182,489,16,1466,118,0
1921680210,1921680201,41810,80,1125695983,2068933504,512,2,60,64,1
1921680201,1921680206,80,56812,4291693411,982695054,64240,18,58,64,0
1921680201,1921680217,80,44482,1461688237,284142751,64240,18,58,64,0
1921680201,1921680208,80,19722,2880444566,1923020059,64240,18,58,64,0
1921680201,21773160140,33934,443,3202617672,2267553148,29428,16,78,64,0
1921680202,1921680201,63131,80,653820489,1772341061,512,2,60,64,1
21773160140,1921680201,443,33934,2269898104,3202677352,489,16,2866,118,0
1921680214,1921680201,29103,80,1987720734,1285057249,512,2,60,64,1
21773160140,1921680201,443,33934,2266722888,3202591562,489,16,2866,118,0
1921680205,1921680201,7183,80,2006302967,214595540,512,2,60,64,1
1921680201,21773160140,33934,443,3202662432,2269284941,27734,16,86,64,0
21773160140,1921680201,443,33934,2266850935,3202591562,489,16,1466,118,0
1921680201,1921680213,80,19339,690622358,1678124917,64240,18,58,64,0
1921680201,21773160140,33934,443,3202617672,2267576948,29250,16,78,64,0
1921680201,142250181238,34700,443,978121489,351571463,24338,24,1027,64,0
1921680214,1921680201,30369,80,1794988681,1701284209,512,2,60,64,1
21773160140,1921680201,443,33934,2274776571,3202778062,489,16,2866,118,0
1921680201,21773160140,33934,443,3202747292,2273360234,29579,24,996,64,0
1921680201,1921680206,80,56845,4258411356,1485358429,64240,18,58,64,0
1921680201,1921680207,80,42294,1580536721,1663878509,64240,18,58,64,0
1921680205,1921680201,5230,80,1392349814,1388564785,512,2,60,64,1
1921680208,1921680201,19365,80,230784222,2018661647,512,2,60,64,1
1921680217,1921680201,46891,80,91123738,1447738020,512,2,60,64,1
21773160140,1921680201,443,33934,2266978335,3202591562,489,16,1466,118,0
1921680201,1921680206,80,50939,1969343535,1833063633,64240,18,58,64,0
1921680201,21773160140,33934,443,3202703462,2271315370,28222,16,94,64,0
21773160140,1921680201,443,33934,2270218424,3202684812,489,16,1466,118,0
1921680208,1921680201,19976,80,1420485734,930194290,512,2,60,64,1
21773160140,1921680201,443,33934,2273479860,3202754752,489,16,66,118,0
1921680201,1921680206,80,54847,1282210166,2134262404,64240,18,58,64,0
21773160140,1921680201,443,33934,2272221126,3202722112,489,16,1466,118,0
1921680213,1921680201,20706,80,1671555591,1722462972,512,2,60,64,1
1921680201,1921680207,80,46114,1803427299,1666883915,64240,18,58,64,0
1921680217,1921680201,43285,80,1810133611,1405593642,512,2,60,64,1
1921680201,21773160140,33934,443,3202677352,2270007380,28301,16,94,64,0
1921680202,1921680201,64976,80,1173973754,1964437657,512,2,60,64,1
1921680206,1921680201,50952,80,311837432,166577910,512,2,60,64,1
21773160140,1921680201,443,33934,2266937735,3202591562,489,16,7066,118,0
1921680201,21773160140,33934,443,3202619072,2267769530,29579,24,1466,64,0
21773160140,1921680201,443,33934,2268812073,3202647512,489,24,2866,118,0
21773160140,1921680201,443,33934,2270657887,3202692272,489,16,2866,118,0
1921680201,1921680207,80,42971,1031900830,295510310,64240,18,58,64,0
1921680216,1921680201,3433,80,840806097,897550659,512,2,60,64,1
1921680201,21773160140,33934,443,3202617672,2267611210,28986,16,78,64,0
1921680214,1921680201,23145,80,1388860484,1974503204,512,2,60,64,1
1921680201,21773160140,33934,443,3202778062,2274521771,28838,16,78,64,0
21773160140,1921680201,443,33934,2271621446,3202714652,489,16,2866,118,0
1921680201,1921680206,80,54248,171335185,1605823067,64240,18,58,64,0
21773160140,1921680201,443,33934,2268462073,3202647512,489,16,5666,118,0
1921680209,1921680201,1688,80,1132922258,1901993882,512,2,60,64,1
1921680201,1921680206,80,49611,2654049874,1513094165,64240,18,58,64,0
1921680202,1921680201,63104,80,1234820009,466400323,512,2,60,64,1
21773160140,1921680201,443,33934,2274574971,3202778062,489,24,2866,118,0
1921680220,1921680201,8580,80,1948623523,1709108304,512,2,60,64,1
21773160140,1921680201,443,33934,2268523673,3202647512,489,16,5666,118,0
21773160140,1921680201,443,33934,2271882267,3202714652,489,16,2866,118,0
21773160140,1921680201,443,33934,2269248541,3202662432,489,16,29466,118,0
21773160140,1921680201,443,33934,2273312816,3202744492,489,16,1466,118,0
1921680205,1921680201,2023,80,1374637221,1399921909,512,2,60,64,1
1921680209,1921680201,2691,80,970459046,498748710,512,2,60,64,1
21773160140,1921680201,443,33934,2272005526,3202722112,489,16,1466,118,0
1921680201,21773160140,33934,443,3202595292,2267030662,29288,16,78,64,0
1921680203,1921680201,49209,80,2030870815,558704606,512,2,60,64,1
1921680201,1921680213,80,18731,578892912,418005145,64240,18,58,64,0
21773160140,1921680201,443,33934,2271072580,3202703462,489,24,7530,118,0
1921680210,1921680201,41202,80,1431767424,1581649781,512,2,60,64,1
1921680203,1921680201,50405,80,1993961690,1158286235,512,2,60,64,1
1921680219,1921680201,5044,80,468297371,469962521,512,2,60,64,1
21773160140,1921680201,443,33934,2274678571,3202778062,489,16,2866,118,0
1921680213,1921680201,20690,80,370869868,1327729883,512,2,60,64,1
1921680201,21773160140,33934,443,3202729572,2272821416,29579,16,66,64,0
1921680201,21773160140,33934,443,3202707192,2271413466,29537,16,78,64,0
1921680211,1921680201,2301,80,101175252,154161846,512,2,60,64,1
1921680211,1921680201,2910,80,985100069,758983276,512,2,60,64,1
1921680205,1921680201,4604,80,1978347551,1032762129,512,2,60,64,1
1921680211,1921680201,2932,80,596695508,1293981865,512,2,60,64,1
1921680201,21773160140,33934,443,3202580372,2266572811,27935,16,66,64,0
21773160140,1921680201,443,33934,2266004824,3202569182,489,16,1466,118,0
1921680220,1921680201,8585,80,71559037,1649491447,512,2,60,64,1
1921680217,1921680201,44483,80,1862050639,1580406757,512,2,60,64,1
1921680206,1921680201,54217,80,512107912,1858692702,512,2,60,64,1
142250181238,1921680201,443,34700,351571651,978123801,544,24,114,56,0
1921680201,21773160140,33934,443,3202707192,2271608322,28564,16,66,64,0
1921680201,21773160140,33934,443,3202576642,2266240478,29570,16,66,64,0
1921680201,1921680207,80,45488,1936200003,813192555,64240,18,58,64,0
1921680201,21773160140,33934,443,3202733302,2272822893,29568,16,66,64,0
1921680201,21773160140,33934,443,3202722112,2272005526,29478,16,78,64,0
1921680211,1921680201,2340,80,1483245737,651445826,512,2,60,64,1
1921680211,1921680201,61841,80,1541111318,1674400775,512,2,60,64,1
1921680202,1921680201,62680,80,824238881,293311181,512,2,60,64,1
1921680207,1921680201,42298,80,824583492,207738439,512,2,60,64,1
1921680214,1921680201,23796,80,1422599875,621141133,512,2,60,64,1
1921680210,1921680201,38810,80,1829627841,1816196597,512,2,60,64,1
1921680219,1921680201,3196,80,1201437058,2082014966,512,2,60,64,1
1921680212,1921680201,21786,80,1383293349,1218376821,512,2,60,64,1
1921680201,21773160140,33934,443,3202669892,2269754076,28610,16,86,64,0
1921680201,21773160140,33934,443,3202703462,2271028250,29493,16,78,64,0
1921680201,1921680219,80,3218,3561023292,929479559,64240,18,58,64,0
1921680210,1921680201,41832,80,1242036267,1722350634,512,2,60,64,1
1921680220,1921680201,9506,80,1973659249,2077954004,512,2,60,64,1
1921680201,1921680206,80,56170,256171224,207959639,64240,18,58,64,0
1921680201,1921680213,80,18044,2842289382,214711659,64240,18,58,64,0
1921680201,21773160140,33934,443,3202722112,2271998526,29528,16,78,64,0
1921680206,1921680201,54240,80,157492665,111373258,512,2,60,64,1
1921680201,21773160140,33934,443,3202662432,2269408141,28235,16,94,64,0
21773160140,1921680201,443,33934,2269805704,3202677352,489,16,2866,118,0
1921680201,21773160140,33934,443,3202591562,2266866335,28874,16,94,64,0
1921680211,1921680201,64823,80,1590441930,1657461901,512,2,60,64,1
1921680219,1921680201,4422,80,364048221,11694803,512,2,60,64,1
1921680209,1921680201,289,80,1961343615,1769511813,512,2,60,64,1
21773160140,1921680201,443,33934,2272262656,3202722112,489,16,1466,118,0
21773160140,1921680201,443,33934,2270762663,3202692272,489,24,1930,118,0
1921680214,1921680201,29746,80,1374583186,588200161,512,2,60,64,1
21773160140,1921680201,443,33934,2273506534,3202755682,489,16,2866,118,0
21773160140,1921680201,443,33934,2269791704,3202677352,489,16,4266,118,0
1921680207,1921680201,44263,80,1865987283,308906284,512,2,60,64,1
1921680201,1921680206,80,52930,4263835170,173942309,64240,18,58,64,0
1921680209,1921680201,1234,80,892492316,2044893663,512,2,60,64,1
1921680206,1921680201,54874,80,1680695788,49960965,512,2,60,64,1
21773160140,1921680201,443,33934,2270201624,3202684812,489,16,4266,118,0
21773160140,1921680201,443,33934,2273592155,3202755682,489,16,2866,118,0
21773160140,1921680201,443,33934,2266867735,3202591562,489,24,1466,118,0
1921680201,21773160140,33934,443,3202658702,2269042667,29568,16,66,64,0
1921680201,21773160140,33934,443,3202640052,2268189106,29570,16,78,64,0
1921680202,1921680201,64968,80,986611770,1833462426,512,2,60,64,1
1921680201,21773160140,33934,443,3202692272,2270750063,28004,16,78,64,0
1921680213,1921680201,20032,80,487686337,740718620,512,2,60,64,1
1921680201,1921680219,80,9916,3362055966,1029012837,64240,18,58,64,0
21773160140,1921680201,443,33934,2273585155,3202755682,489,16,1466,118,0
21773160140,1921680201,443,33934,2272390232,3202725842,489,24,350,118,0
1921680201,1921680207,80,38472,2492619231,1527888917,64240,18,58,64,0
1921680207,1921680201,41696,80,219358830,317831853,512,2,60,64,1
1921680214,1921680201,27728,80,669764981,39477623,512,2,60,64,1
1921680201,21773160140,33934,443,3202572912,2266238786,28423,16,66,64,0
1921680211,1921680201,532,80,946896656,1416996175,512,2,60,64,1
1921680217,1921680201,45669,80,1237895498,2115635137,512,2,60,64,1
1921680201,1921680219,80,9897,238208,91285035,64240,18,58,64,0
1921680201,21773160140,33934,443,3202699732,2270910411,29012,16,78,64,0
1921680205,1921680201,5282,80,1585258860,1281042952,512,2,60,64,1
1921680213,1921680201,16755,80,1157830591,1192451063,512,2,60,64,1
1921680219,1921680201,8724,80,1217057647,716303757,512,2,60,64,1
1921680207,1921680201,45518,80,626037640,1995128672,512,2,60,64,1
1921680206,1921680201,54240,80,157492666,0,0,4,60,64,0
1921680201,21773160140,33934,443,3202755682,2273491134,29504,16,66,64,0
1921680210,1921680201,38205,80,8257502,1778687374,512,2,60,64,1
1921680217,1921680201,41495,80,1647202988,538218352,512,2,60,64,1
21773160140,1921680201,443,33934,2267487274,3202616742,489,16,66,118,0
1921680201,1921680207,80,44900,567370992,497235139,64240,18,58,64,0
1921680201,1921680213,80,20032,3434761399,487686338,64240,18,58,64,0
1921680201,1921680219,80,6250,3507946276,1262123350,64240,18,58,64,0
21773160140,1921680201,443,33934,2267769530,3202620472,489,16,66,118,0
21773160140,1921680201,443,33934,2269286341,3202662432,489,16,1466,118,0
1921680201,1921680206,80,54898,4120866533,229779693,64240,18,58,64,0
21773160140,1921680201,443,33934,2268652473,3202647512,489,16,1466,118,0
1921680209,1921680201,3631,80,1187813902,732653987,512,2,60,64,1
1921680201,21773160140,33934,443,3202692272,2270430037,29546,16,66,64,0
21773160140,1921680201,443,33934,2265806111,3202569182,489,16,1466,118,0
1921680211,1921680201,62409,80,313878450,1207221981,512,2,60,64,1
21773160140,1921680201,443,33934,2266009024,3202569182,489,16,1466,118,0
1921680205,1921680201,2619,80,704071421,1210447998,512,2,60,64,1
1921680202,1921680201,63557,80,1506846200,1613279830,512,2,60,64,1
1921680219,1921680201,4410,80,1598383250,393894567,512,2,60,64,1
1921680202,1921680201,65422,80,809666745,1880748181,512,2,60,64,1
21773160140,1921680201,443,33934,2271427466,3202707192,489,16,1466,118,0
1921680201,1921680206,80,56813,2825015343,1116044662,64240,18,58,64,0
21773160140,1921680201,443,33934,2270950787,3202699732,489,16,1466,118,0
1921680201,21773160140,33934,443,3202740762,2272958945,29568,16,66,64,0
1921680205,1921680201,7188,80,1222148850,1072653490,512,2,60,64,1
1921680201,21773160140,33934,443,3202572912,2266190530,28792,16,66,64,0
1921680202,1921680201,65416,80,927712431,817376317,512,2,60,64,1
1921680201,21773160140,33934,443,3202580372,2266330463,28947,16,94,64,0
21773160140,1921680201,443,33934,2272180526,3202722112,489,16,1466,118,0
1921680201,21773160140,33934,443,3202677352,2269941504,28598,16,94,64,0
1921680218,1921680201,60930,80,405086394,1537389317,512,2,60,64,1
1921680201,1921680219,80,8701,2115033781,1422436726,64240,18,58,64,0
1921680201,1921680213,80,22008,4187250569,1413106551,64240,18,58,64,0
1921680213,1921680201,18024,80,491263835,1666735722,512,2,60,64,1
1921680201,1921680213,80,21355,468639748,864188053,64240,18,58,64,0
21773160140,1921680201,443,33934,2270417336,3202688542,489,24,93,118,0
1921680201,1921680207,80,41049,3731132643,526865834,64240,18,58,64,0
1921680201,1921680213,80,21376,961323032,1579927117,64240,18,58,64,0
1921680201,21773160140,33934,443,3202595292,2267102186,29579,16,1466,64,0
21773160140,1921680201,443,33934,2272775418,3202729572,489,16,1466,118,0
1921680201,1921680219,80,9915,1470178700,1964041322,64240,18,58,64,0
1921680201,21773160140,33934,443,3202703462,2271149820,28548,16,78,64,0
1921680206,1921680201,52240,80,1327860445,1087956931,512,2,60,64,1
1921680213,1921680201,17360,80,1030183079,2080890908,512,2,60,64,1
1921680201,1921680219,80,2018,1985702682,293502080,64240,18,58,64,0
1921680219,1921680201,5007,80,994726270,1408430245,512,2,60,64,1
1921680205,1921680201,3314,80,199252782,1326535119,512,2,60,64,1
21773160140,1921680201,443,33934,2268592273,3202647512,489,16,4266,118,0
21773160140,1921680201,443,33934,2272057326,3202722112,489,16,1466,118,0
21773160140,1921680201,443,33934,2266521947,3202580372,489,16,1466,118,0
1921680206,1921680201,51568,80,2061016402,1402261951,512,2,60,64,1
1921680201,1921680206,80,50916,11770411,368974992,64240,18,58,64,0
1921680210,1921680201,39415,80,2074487185,1596259984,512,2,60,64,1
1921680202,1921680201,61725,80,891438426,255828018,512,2,60,64,1
1921680219,1921680201,4398,80,1326658397,992464663,512,2,60,64,1
1921680215,1921680201,28865,80,192805687,2134341712,512,2,60,64,1
1921680201,1921680207,80,41703,1449969026,416583623,64240,18,58,64,0
1921680213,1921680201,15420,80,1789279985,488225682,512,2,60,64,1
1921680201,21773160140,33934,443,3202722112,2272180526,28563,16,94,64,0
1921680201,21773160140,33934,443,3202744492,2273356872,27938,16,66,64,0
1921680205,1921680201,7216,80,860141290,894865332,512,2,60,64,1
21773160140,1921680201,443,33934,2269455741,3202662432,489,24,2866,118,0
1921680201,1921680219,80,9913,3290171407,1022234482,64240,18,58,64,0
1921680213,1921680201,18068,80,773761704,1908452749,512,2,60,64,1
1921680211,1921680201,2927,80,2067562912,889309291,512,2,60,64,1
1921680201,1921680213,80,18039,2551105456,1697453827,64240,18,58,64,0
1921680219,1921680201,7496,80,1157318095,1578478117,512,2,60,64,1
21773160140,1921680201,443,33934,2268588073,3202647512,489,16,4266,118,0
1921680219,1921680201,4407,80,817778199,955635059,512,2,60,64,1
21773160140,1921680201,443,33934,2268837354,3202654972,489,16,4266,118,0
1921680201,21773160140,33934,443,3202714652,2271641976,29496,16,66,64,0
21773160140,1921680201,443,33934,2272177726,3202722112,489,16,2866,118,0
21773160140,1921680201,443,33934,2270105380,3202677352,489,16,7066,118,0
1921680209,1921680201,63866,80,212513052,1967702904,512,2,60,64,1
1921680201,21773160140,33934,443,3202766872,2273839093,29568,16,86,64,0
1921680220,1921680201,11929,80,1024514688,1011510875,512,2,60,64,1
1921680210,1921680201,38777,80,1208478139,156850253,512,2,60,64,1
1921680201,1921680206,80,52946,3834993833,1501775060,64240,18,58,64,0
1921680215,1921680201,28384,80,1603437697,1003704949,512,2,60,64,1
1921680201,1921680213,80,15412,1370369677,1542545524,64240,18,58,64,0
1921680206,1921680201,56842,80,483315359,524864303,512,2,60,64,1
21773160140,1921680201,443,33934,2271869667,3202714652,489,16,1466,118,0
21773160140,1921680201,443,33934,2272364856,3202722112,489,16,1466,118,0
1921680207,1921680201,38479,80,1789801613,629418958,512,2,60,64,1
21773160140,1921680201,443,33934,2266421186,3202580372,489,16,8466,118,0
1921680207,1921680201,38500,80,132347789,1405349614,512,2,60,64,1
1921680207,1921680201,42983,80,1719536673,1243692797,512,2,60,64,1
21773160140,1921680201,443,33934,2271644776,3202714652,489,16,2866,118,0
1921680207,1921680201,42295,80,1779086212,797478501,512,2,60,64,1
1921680205,1921680201,7868,80,958417138,1393787032,512,2,60,64,1
21773160140,1921680201,443,33934,2269762476,3202669892,489,24,1930,118,0
21773160140,1921680201,443,33934,2270808583,3202692272,489,24,4266,118,0
142250181238,1921680201,443,34700,351571344,978121450,544,24,137,56,0
1921680201,21773160140,33934,443,3202707192,2271458978,29200,16,86,64,0
21773160140,1921680201,443,33934,2270788327,3202692272,489,16,1466,118,0
1921680201,1921680207,80,44252,645689523,1462427088,64240,18,58,64,0
1921680209,1921680201,4117,80,1351007350,107606675,512,2,60,64,1
1921680201,21773160140,33934,443,3202647512,2268405609,29284,16,66,64,0
1921680205,1921680201,9867,80,477721387,533383154,512,2,60,64,1
21773160140,1921680201,443,33934,2268947260,3202654972,489,16,1466,118,0
1921680201,21773160140,33934,443,3202684812,2270287626,29043,16,78,64,0
1921680213,1921680201,16753,80,2069189572,667578726,512,2,60,64,1
1921680201,21773160140,33934,443,3202714652,2271742552,28854,16,94,64,0
21773160140,1921680201,443,33934,2266223386,3202572912,489,16,15466,118,0
1921680201,1921680217,80,41506,3141396411,838047363,64240,18,58,64,0
1921680201,1921680219,80,4998,2274621464,575793426,64240,18,58,64,0
1921680201,1921680206,80,54239,1415296570,1701784115,64240,18,58,64,0
1921680201,21773160140,33934,443,3202602752,2267384418,28528,16,66,64,0
1921680210,1921680201,40646,80,14226324,339615638,512,2,60,64,1
1921680211,1921680201,62452,80,754723664,1880565310,512,2,60,64,1
1921680218,1921680201,57397,80,471205242,778467582,512,2,60,64,1
1921680201,21773160140,33934,443,3202755682,2273712555,28651,16,94,64,0
21773160140,1921680201,443,33934,2271585922,3202707192,489,24,2866,118,0
1921680215,1921680201,27416,80,506087537,333178682,512,2,60,64,1
1921680203,1921680201,51612,80,450675009,1608202195,512,2,60,64,1
1921680205,1921680201,5935,80,72096533,1918183833,512,2,60,64,1
1921680219,1921680201,9930,80,59944689,1881617462,512,2,60,64,1
1921680202,1921680201,60817,80,132033703,1662764520,512,2,60,64,1
1921680211,1921680201,482,80,1467190179,1556759823,512,2,60,64,1
1921680202,1921680201,64952,80,576846192,133701487,512,2,60,64,1
1921680201,1921680213,80,17362,4072107421,550719458,64240,18,58,64,0
1921680201,21773160140,33934,443,3202744492,2273107189,28476,16,86,64,0
1921680201,21773160140,33934,443,3202569182,2266024830,29579,16,1466,64,0
21773160140,1921680201,443,33934,2268096578,3202632592,489,16,7066,118,0
1921680220,1921680201,9994,80,555512311,957135852,512,2,60,64,1
1921680215,1921680201,26013,80,259925837,818880551,512,2,60,64,1
21773160140,1921680201,443,33934,2266846735,3202591562,489,16,1466,118,0
1921680219,1921680201,3232,80,1223505609,422470918,512,2,60,64,1
21773160140,1921680201,443,33934,2271776616,3202714652,489,16,2866,118,0
1921680207,1921680201,46122,80,441494167,527795594,512,2,60,64,1
1921680207,1921680201,45531,80,434845181,977193507,512,2,60,64,1
1921680201,1921680207,80,42948,1077926631,770754722,64240,18,58,64,0
21773160140,1921680201,443,33934,2270395802,3202684812,489,16,2866,118,0
1921680211,1921680201,61804,80,634690144,1343292510,512,2,60,64,1
1921680217,1921680201,42101,80,453535495,432732435,512,2,60,64,1
21773160140,1921680201,443,33934,2266548547,3202580372,489,16,1466,118,0
1921680214,1921680201,28423,80,720304367,829444105,512,2,60,64,1
21773160140,1921680201,443,33934,2266808935,3202591562,489,16,2866,118,0
1921680215,1921680201,28892,80,1608229802,169751010,512,2,60,64,1
1921680203,1921680201,46786,80,253282523,1566512626,512,2,60,64,1
21773160140,1921680201,443,33934,2272807618,3202729572,489,24,4266,118,0
1921680201,21773160140,33934,443,3202647512,2268665073,28262,16,94,64,0
1921680201,1921680213,80,19341,1448688867,360985013,64240,18,58,64,0
1921680207,1921680201,44232,80,1185397031,1457144655,512,2,60,64,1
1921680214,1921680201,23823,80,1258701113,249580566,512,2,60,64,1
1921680201,21773160140,33934,443,3202692272,2270644200,28268,16,94,64,0
1921680207,1921680201,44242,80,439892110,754142059,512,2,60,64,1
1921680206,1921680201,56829,80,1109648135,313459687,512,2,60,64,1
1921680217,1921680201,43853,80,583541883,679751827,512,2,60,64,1
1921680201,21773160140,33934,443,3202707192,2271416266,29517,16,78,64,0
1921680201,21773160140,33934,443,3202703462,2271064180,29216,16,86,64,0
21773160140,1921680201,443,33934,2272413017,3202729572,489,16,11266,118,0
1921680218,1921680201,62191,80,1041517611,1884016730,512,2,60,64,1
1921680218,1921680201,61566,80,591784725,1195499027,512,2,60,64,1
21773160140,1921680201,443,33934,2270814832,3202696002,489,24,350,118,0
1921680201,1921680207,80,43612,2368033251,1998106173,64240,18,58,64,0
1921680201,1921680206,80,55554,3264992701,1064034888,64240,18,58,64,0
21773160140,1921680201,443,33934,2271494442,3202707192,489,16,1466,118,0
1921680201,1921680217,80,47493,3309189027,1116371289,64240,18,58,64,0
1921680201,1921680219,80,3796,542885754,656570471,64240,18,58,64,0
1921680205,1921680201,9879,80,1039403827,810143180,512,2,60,64,1
1921680201,21773160140,33934,443,3202785522,2274840118,29579,16,78,64,0
1921680203,1921680201,49774,80,146266466,307102407,512,2,60,64,1
1921680203,1921680201,45574,80,600899847,192008475,512,2,60,64,1
1921680215,1921680201,29366,80,215093609,1769775315,512,2,60,64,1
1921680201,1921680216,80,3862,122742074,1471067952,64240,18,58,64,0
1921680206,1921680201,57490,80,542578356,466335849,512,2,60,64,1
1921680201,21773160140,33934,443,3202647512,2268428473,29298,16,66,64,0
