src_ip,dst_ip,packet_size,ttl,ip_flags,fragment_offset,ip_header_length,ip_checksum,src_mac,dst_mac,label
21773160140,1921680201,2866,118,0,0,20,30044,133671544825,133671544484,0
1921680201,21773160140,86,64,2,0,20,9818,133671544484,133671544825,0
21773160140,1921680201,2866,118,0,0,20,30042,133671544825,133671544484,0
1921680201,21773160140,86,64,2,0,20,9817,133671544484,133671544825,0
21773160140,1921680201,2866,118,0,0,20,30040,133671544825,133671544484,0
1921680201,21773160140,86,64,2,0,20,9816,133671544484,133671544825,0
21773160140,1921680201,2866,118,0,0,20,30038,133671544825,133671544484,0
1921680201,21773160140,86,64,2,0,20,9815,133671544484,133671544825,0
21773160140,1921680201,2866,118,0,0,20,30036,133671544825,133671544484,0
1921680201,21773160140,86,64,2,0,20,9814,133671544484,133671544825,0
21773160140,1921680201,2866,118,0,0,20,30034,133671544825,133671544484,0
1921680201,21773160140,86,64,2,0,20,9813,133671544484,133671544825,0
21773160140,1921680201,30866,118,0,0,20,2032,133671544825,133671544484,0
1921680201,21773160140,78,64,2,0,20,9820,133671544484,133671544825,0
21773160140,1921680201,9052,118,0,0,20,23673,133671544825,133671544484,0
1921680201,21773160140,86,64,2,0,20,9811,133671544484,133671544825,0
21773160140,1921680201,14066,118,0,0,20,18712,133671544825,133671544484,0
1921680201,1921680212,42,64,0,0,20,24186,133671544484,106260561257785,0
1921680205,1921680201,60,64,0,0,20,5121,133671544708,133671544484,1
1921680201,1921680205,42,64,0,0,20,44738,133671544484,133671544708,0
1921680203,1921680201,60,64,0,0,20,9408,133671544775,133671544484,1
1921680201,1921680203,42,64,0,0,20,17204,133671544484,133671544775,0
1921680211,1921680201,60,64,0,0,20,58605,133671544485,133671544484,1
1921680201,1921680211,42,64,0,0,20,57983,133671544484,133671544485,0
1921680208,1921680201,60,64,0,0,20,20037,106260561259611,133671544484,1
1921680201,1921680208,42,64,0,0,20,4486,133671544484,106260561259611,0
1921680204,1921680201,60,64,0,0,20,29159,106260561259283,133671544484,1
1921680201,1921680204,42,64,0,0,20,354,133671544484,106260561259283,0
1921680202,1921680201,60,64,0,0,20,15852,133671544710,133671544484,1
1921680201,1921680202,42,64,0,0,20,30897,133671544484,133671544710,0
1921680206,1921680201,60,64,0,0,20,56516,133671544774,133671544484,1
1921680201,1921680206,42,64,0,0,20,61326,133671544484,133671544774,0
1921680212,1921680201,60,64,0,0,20,47429,106260561257785,133671544484,1
1921680201,1921680212,42,64,0,0,20,24185,133671544484,106260561257785,0
1921680207,1921680201,60,64,0,0,20,11558,133671544832,133671544484,1
1921680201,1921680207,42,64,0,0,20,53376,133671544484,133671544832,0
1921680205,1921680201,60,64,0,0,20,12028,133671544708,133671544484,1
1921680201,1921680205,42,64,0,0,20,44729,133671544484,133671544708,0
1921680203,1921680201,60,64,0,0,20,23140,133671544775,133671544484,1
1921680201,1921680203,42,64,0,0,20,17202,133671544484,133671544775,0
1921680204,1921680201,60,64,0,0,20,58796,106260561259283,133671544484,1
1921680201,1921680204,42,64,0,0,20,350,133671544484,106260561259283,0
1921680211,1921680201,60,64,0,0,20,58163,133671544485,133671544484,1
1921680201,1921680211,42,64,0,0,20,57977,133671544484,133671544485,0
1921680208,1921680201,60,64,0,0,20,64005,106260561259611,133671544484,1
1921680201,1921680208,42,64,0,0,20,4485,133671544484,106260561259611,0
1921680202,1921680201,60,64,0,0,20,11318,133671544710,133671544484,1
1921680201,1921680202,42,64,0,0,20,30888,133671544484,133671544710,0
1921680206,1921680201,60,64,0,0,20,32806,133671544774,133671544484,1
1921680201,1921680206,42,64,0,0,20,61325,133671544484,133671544774,0
1921680207,1921680201,60,64,0,0,20,9273,133671544832,133671544484,1
1921680201,1921680207,42,64,0,0,20,53372,133671544484,133671544832,0
1921680212,1921680201,60,64,0,0,20,4332,106260561257785,133671544484,1
1921680201,1921680212,42,64,0,0,20,24174,133671544484,106260561257785,0
1921680205,1921680201,60,64,0,0,20,4873,133671544708,133671544484,1
1921680201,1921680205,42,64,0,0,20,44726,133671544484,133671544708,0
1921680203,1921680201,60,64,0,0,20,65501,133671544775,133671544484,1
1921680201,1921680203,42,64,0,0,20,17198,133671544484,133671544775,0
1921680204,1921680201,60,64,0,0,20,61950,106260561259283,133671544484,1
1921680201,1921680204,42,64,0,0,20,340,133671544484,106260561259283,0
1921680211,1921680201,60,64,0,0,20,63922,133671544485,133671544484,1
