src_ip,dst_ip,src_port,dst_port,seq,ack,window,flags,packet_size,ttl,label
1921680201,21773160140,33934,443,3202778062,2274531571,28765,16,94,64,0
21773160140,1921680201,443,33934,2274544171,3202778062,489,16,4266,118,0
21773160140,1921680201,443,33934,2274551171,3202778062,489,16,2866,118,0
21773160140,1921680201,443,33934,2274556771,3202778062,489,16,2866,118,0
1921680201,21773160140,33934,443,3202778062,2274531571,28765,16,94,64,0
21773160140,1921680201,443,33934,2274562371,3202778062,489,16,4266,118,0
1921680201,21773160140,33934,443,3202778062,2274531571,28765,16,94,64,0
21773160140,1921680201,443,33934,2274570771,3202778062,489,16,4266,118,0
21773160140,1921680201,443,33934,2274654771,3202778062,489,16,21066,118,0
1921680201,21773160140,33934,443,3202778062,2274531571,28765,16,94,64,0
21773160140,1921680201,443,33934,2274678571,3202778062,489,16,2866,118,0
21773160140,1921680201,443,33934,2274798971,3202778062,489,16,2866,118,0
21773160140,1921680201,443,33934,2274804571,3202778062,489,16,4266,118,0
1921680201,21773160140,33934,443,3202778062,2274531571,28765,16,94,64,0
21773160140,1921680201,443,33934,2274811571,3202778062,489,16,2866,118,0
1921680201,21773160140,33934,443,3202778062,2274531571,28765,16,94,64,0
21773160140,1921680201,443,33934,2274684171,3202778062,489,16,25266,118,0
21773160140,1921680201,443,33934,2274713571,3202778062,489,16,4266,118,0
1921680201,21773160140,33934,443,3202778062,2274531571,28765,16,94,64,0
21773160140,1921680201,443,33934,2274720571,3202778062,489,16,5666,118,0
21773160140,1921680201,443,33934,2274728971,3202778062,489,16,4266,118,0
1921680201,21773160140,33934,443,3202778062,2274531571,28765,16,94,64,0
21773160140,1921680201,443,33934,2274737371,3202778062,489,16,4266,118,0
21773160140,1921680201,443,33934,2274744371,3202778062,489,16,2866,118,0
1921680201,21773160140,33934,443,3202778062,2274531571,28765,16,94,64,0
21773160140,1921680201,443,33934,2274749971,3202778062,489,16,4266,118,0
21773160140,1921680201,443,33934,2274755571,3202778062,489,16,1466,118,0
1921680201,21773160140,33934,443,3202778062,2274531571,28765,16,94,64,0
21773160140,1921680201,443,33934,2274758371,3202778062,489,16,1466,118,0
21773160140,1921680201,443,33934,2274762571,3202778062,489,16,2866,118,0
1921680205,1921680201,4575,80,452558765,1456339870,512,2,60,64,1
1921680213,1921680201,18020,80,2090940793,673503453,512,2,60,64,1
1921680217,1921680201,43856,80,1231540692,101322567,512,2,60,64,1
1921680201,1921680213,80,18020,3630974530,2090940794,64240,18,58,64,0
1921680201,1921680217,80,43856,2293516313,1231540693,64240,18,58,64,0
1921680219,1921680201,5002,80,838143255,58908819,512,2,60,64,1
1921680206,1921680201,52219,80,2089252060,1338631051,512,2,60,64,1
1921680207,1921680201,41014,80,418850136,1886803216,512,2,60,64,1
1921680215,1921680201,26463,80,1346768106,1384707444,512,2,60,64,1
1921680210,1921680201,37536,80,1025561925,1334742266,512,2,60,64,1
1921680219,1921680201,5003,80,1067967741,1212473420,512,2,60,64,1
1921680207,1921680201,41015,80,1017185205,316001284,512,2,60,64,1
1921680202,1921680201,62169,80,1684917399,1430231328,512,2,60,64,1
1921680201,1921680219,80,5002,4281212331,838143256,64240,18,58,64,0
1921680201,1921680206,80,52219,3155206544,2089252061,64240,18,58,64,0
1921680201,1921680207,80,41014,3881668976,418850137,64240,18,58,64,0
1921680201,1921680219,80,5003,50775643,1067967742,64240,18,58,64,0
1921680201,1921680207,80,41015,1814208480,1017185206,64240,18,58,64,0
1921680214,1921680201,25113,80,2049825376,1338194041,512,2,60,64,1
1921680217,1921680201,43858,80,831747975,1154933858,512,2,60,64,1
1921680213,1921680201,18023,80,1128822340,906524303,512,2,60,64,1
1921680211,1921680201,63609,80,1734557126,1265359971,512,2,60,64,1
1921680219,1921680201,5005,80,455121452,1057145662,512,2,60,64,1
1921680203,1921680201,47358,80,1672873383,2054766670,512,2,60,64,1
1921680220,1921680201,9994,80,555512311,957135852,512,2,60,64,1
1921680213,1921680201,18024,80,491263835,1666735722,512,2,60,64,1
1921680201,1921680217,80,43858,1101741390,831747976,64240,18,58,64,0
1921680201,1921680213,80,18023,2178407864,1128822341,64240,18,58,64,0
1921680201,1921680219,80,5005,391802000,455121453,64240,18,58,64,0
1921680201,1921680213,80,18024,229801788,491263836,64240,18,58,64,0
1921680211,1921680201,63610,80,203446533,232170362,512,2,60,64,1
1921680214,1921680201,25115,80,802935084,1735088120,512,2,60,64,1
1921680210,1921680201,37539,80,2144141291,2089069477,512,2,60,64,1
1921680218,1921680201,59140,80,1459581725,1664175545,512,2,60,64,1
1921680220,1921680201,9995,80,15874980,1785348758,512,2,60,64,1
1921680219,1921680201,5007,80,994726270,1408430245,512,2,60,64,1
1921680207,1921680201,41019,80,453058588,1905956523,512,2,60,64,1
1921680203,1921680201,47360,80,729243571,1751451443,512,2,60,64,1
1921680201,1921680219,80,5007,860017804,994726271,64240,18,58,64,0
1921680201,1921680207,80,41019,1681580930,453058589,64240,18,58,64,0
1921680205,1921680201,4582,80,303333287,2018701583,512,2,60,64,1
1921680206,1921680201,52220,80,716200049,2107480724,512,2,60,64,1
1921680202,1921680201,62172,80,1002078921,136105217,512,2,60,64,1
1921680207,1921680201,41020,80,1183343982,1751671728,512,2,60,64,1
1921680210,1921680201,37541,80,1374415297,1676068547,512,2,60,64,1
1921680219,1921680201,5009,80,1238095135,656256319,512,2,60,64,1
1921680211,1921680201,63613,80,1071752813,2048185055,512,2,60,64,1
1921680202,1921680201,62173,80,93668531,266574198,512,2,60,64,1
1921680201,1921680206,80,52220,1320129612,716200050,64240,18,58,64,0
1921680201,1921680207,80,41020,2419909374,1183343983,64240,18,58,64,0
21773160140,1921680201,443,33934,2272233976,3202722112,489,16,5666,118,0
21773160140,1921680201,443,33934,2272239576,3202722112,489,16,5666,118,0
21773160140,1921680201,443,33934,2272245176,3202722112,489,16,4266,118,0
21773160140,1921680201,443,33934,2272249376,3202722112,489,16,2866,118,0
21773160140,1921680201,443,33934,2272254976,3202722112,489,24,746,118,0
1921680201,21773160140,33934,443,3202722112,2272138526,28889,16,94,64,0
21773160140,1921680201,443,33934,2272155326,3202722112,489,16,2866,118,0
21773160140,1921680201,443,33934,2272158126,3202722112,489,16,2866,118,0
21773160140,1921680201,443,33934,2272160926,3202722112,489,16,5666,118,0
21773160140,1921680201,443,33934,2272166526,3202722112,489,16,2866,118,0
21773160140,1921680201,443,33934,2272169326,3202722112,489,16,2866,118,0
21773160140,1921680201,443,33934,2272255656,3202722112,489,16,1466,118,0
21773160140,1921680201,443,33934,2272176326,3202722112,489,16,1466,118,0
1921680201,21773160140,33934,443,3202722112,2272138526,28889,16,94,64,0
21773160140,1921680201,443,33934,2272257056,3202722112,489,16,1466,118,0
21773160140,1921680201,443,33934,2272177726,3202722112,489,16,2866,118,0
21773160140,1921680201,443,33934,2272181926,3202722112,489,16,1466,118,0
1921680201,21773160140,33934,443,3202722112,2272138526,28889,16,94,64,0
21773160140,1921680201,443,33934,2272262656,3202722112,489,16,1466,118,0
21773160140,1921680201,443,33934,2272183326,3202722112,489,16,1466,118,0
21773160140,1921680201,443,33934,2272264056,3202722112,489,16,1466,118,0
